Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
21,Non-binary,PhD,Single,106940.0,721.0,43381.0,Home,Self-employed,13,Excellent,0.4680845080912335,68461.0,1.0,Ruthland,FM,Saint Lucia,0.0,2,Low
32,Female,PhD,Married,36150.0,614.0,47080.0,Home,Unemployed,3,Fair,0.3834323489806649,280243.0,0.0,Kariville,NJ,Mauritania,4.0,2,Medium
45,Male,Master's,Widowed,22751.0,776.0,48368.0,Home,Employed,7,Fair,0.1813196304648779,139323.0,4.0,Lake Heather,CT,Panama,2.0,0,Medium
25,Female,PhD,Widowed,,675.0,25392.0,Business,Unemployed,2,Good,0.2755950320954994,61857.0,1.0,North Jacobchester,OH,Djibouti,1.0,1,Low
41,Male,PhD,Single,114897.0,724.0,33782.0,Auto,Employed,19,Poor,0.10072734225443977,203813.0,2.0,Lake Joshua,PR,Afghanistan,0.0,2,Low
25,Male,Master's,Married,102176.0,604.0,28933.0,Personal,Employed,8,Good,0.4680587245746243,140628.0,4.0,Robinport,ME,Oman,1.0,1,Medium
68,Non-binary,PhD,Single,94676.0,709.0,27727.0,Personal,Unemployed,7,Excellent,0.37040874039807936,233292.0,1.0,South Kristen,CA,Venezuela,2.0,1,Low
54,Female,High School,Married,96230.0,730.0,,Home,Self-employed,4,Good,0.29850726606829225,174250.0,1.0,South Monica,MN,Cape Verde,,0,High
37,Non-binary,Master's,Married,83474.0,779.0,37611.0,Personal,Unemployed,2,Fair,0.25050263260167416,177110.0,3.0,Rossfurt,AL,Trinidad and Tobago,1.0,1,Low
27,Female,Bachelor's,Divorced,74334.0,790.0,,Personal,Self-employed,15,Poor,0.3389771623860046,160387.0,,Lake Davidbury,MH,Burkina Faso,2.0,0,Medium
58,Male,PhD,Widowed,30596.0,,48782.0,Home,Self-employed,3,Excellent,0.3042052092057822,219451.0,1.0,Lake Michael,IA,Cocos (Keeling) Islands,2.0,1,Low
40,Non-binary,Master's,Single,91942.0,,17130.0,Home,Unemployed,9,Fair,0.27895223858013285,231056.0,0.0,Michaelside,OH,Botswana,1.0,1,Low
60,Male,Bachelor's,Widowed,108444.0,662.0,40153.0,Business,Unemployed,19,Poor,0.14201032571276964,175005.0,,North Jenniferstad,NE,French Southern Territories,3.0,0,Low
52,Female,Bachelor's,Single,110341.0,707.0,32742.0,Personal,Unemployed,9,Excellent,0.48718222616437024,206337.0,3.0,West Josephfurt,DC,Bolivia,2.0,1,Medium
31,Female,High School,Single,,,48743.0,Business,Unemployed,0,Good,0.2401103293820991,183676.0,0.0,East Christinebury,IA,El Salvador,3.0,1,Medium
48,Female,High School,Married,72563.0,756.0,15115.0,Business,Employed,12,Poor,0.4523473204605719,135455.0,3.0,Colemanville,NC,Benin,1.0,1,Medium
18,Non-binary,Master's,Married,,614.0,36117.0,Auto,Self-employed,16,Excellent,0.5874797113245894,120474.0,4.0,Boyerland,MD,Norfolk Island,0.0,2,Low
44,Female,Master's,Single,,655.0,24935.0,Business,Self-employed,12,Fair,0.26100838989215946,60470.0,,South Amanda,SD,Barbados,3.0,1,Medium
46,Female,High School,Widowed,109049.0,705.0,,Business,Employed,6,Poor,0.40622933507445047,112323.0,3.0,Port Meganland,MO,France,2.0,1,High
35,Female,Master's,Divorced,72105.0,654.0,23126.0,Auto,Self-employed,12,Excellent,0.4579528559765814,,4.0,Douglasside,OH,Guinea-Bissau,1.0,1,Low
22,Male,Bachelor's,Widowed,117552.0,669.0,34394.0,Home,Unemployed,18,Fair,0.39245951482242125,227939.0,1.0,Newmanville,WY,Guernsey,0.0,1,Low
52,Non-binary,PhD,Married,98950.0,678.0,,Auto,Employed,9,Fair,0.5414563827385805,186735.0,,Port Michael,GU,Central African Republic,3.0,2,Low
52,Male,PhD,Divorced,42787.0,613.0,,Home,Unemployed,11,Poor,0.4187183682038158,275632.0,0.0,Daviesview,AS,Belarus,2.0,1,Low
45,Female,PhD,Married,,749.0,7380.0,Business,Self-employed,14,Fair,0.32619568015832656,113701.0,1.0,North Cynthiaport,MN,Faroe Islands,3.0,2,Low
34,Non-binary,Bachelor's,Single,78609.0,781.0,44820.0,Personal,Unemployed,8,Fair,0.26252993047041306,177433.0,,Walkerland,NM,French Guiana,0.0,1,Low
62,Female,Master's,Widowed,97332.0,716.0,,Auto,Self-employed,9,Poor,0.4088729507749196,,4.0,East Geraldside,GU,Bangladesh,2.0,2,Low
20,Non-binary,PhD,Married,30977.0,628.0,44603.0,Auto,Self-employed,12,Excellent,0.4176723116074137,,1.0,West Johnville,SD,French Southern Territories,,1,Low
40,Non-binary,Bachelor's,Divorced,23194.0,644.0,18194.0,Business,Unemployed,2,Poor,0.31849676362763213,230545.0,4.0,New Kimberlyland,WA,Netherlands Antilles,3.0,1,Low
55,Non-binary,High School,Single,69630.0,,17261.0,Auto,Employed,4,Poor,0.4934400778104001,,1.0,Phillipsshire,ME,Poland,4.0,1,Medium
53,Non-binary,PhD,Divorced,112776.0,,27814.0,Business,Employed,18,Poor,0.48584640481808306,247189.0,4.0,Evansfurt,MH,Taiwan,3.0,0,Low
19,Female,Master's,Single,110139.0,747.0,13655.0,Personal,Employed,11,Fair,0.13246235880175347,154531.0,3.0,West Kathleen,MH,Cambodia,3.0,2,Medium
60,Male,PhD,Married,,785.0,31939.0,Business,Unemployed,1,Excellent,0.28794604820917835,,,Melissamouth,CO,Iraq,2.0,2,Low
58,Female,PhD,Divorced,87158.0,761.0,45577.0,Personal,Unemployed,1,Excellent,0.25920364012233366,148901.0,,New Matthewfort,UT,Norway,,2,Low
40,Non-binary,High School,Single,79439.0,748.0,41826.0,Business,Self-employed,13,Fair,0.4059708242970139,49315.0,1.0,Williamsshire,VA,Saint Vincent and the Grenadines,2.0,2,Medium
23,Non-binary,High School,Single,58624.0,,,Business,Employed,7,Fair,0.49770941563531423,208198.0,3.0,North Christopher,AZ,Netherlands Antilles,2.0,0,Medium
68,Female,Master's,Married,49672.0,635.0,,Auto,Employed,6,Fair,0.3383557068189714,226023.0,4.0,North Kathrynborough,AZ,Australia,3.0,0,Low
53,Male,Master's,Divorced,109082.0,665.0,,Business,Unemployed,12,Good,0.16046018710406132,45806.0,0.0,Kristinaview,VA,Guadeloupe,0.0,1,Low
59,Female,Master's,Married,25591.0,792.0,,Auto,Unemployed,8,Excellent,0.45748574181833057,110440.0,,West Maryfurt,WV,Ethiopia,4.0,2,Medium
55,Female,Bachelor's,Divorced,105662.0,730.0,32440.0,Auto,Unemployed,17,Good,0.5479852850970258,243369.0,2.0,East Cynthia,HI,Lesotho,3.0,2,Medium
43,Male,Bachelor's,Single,111118.0,654.0,46199.0,Home,Unemployed,1,Fair,0.48164474878182406,274277.0,3.0,Campbellview,NC,Singapore,4.0,2,Low
19,Non-binary,High School,Divorced,86231.0,677.0,39315.0,Personal,Self-employed,6,Poor,0.5241042076000005,21265.0,4.0,Edwardborough,WI,French Guiana,1.0,1,Medium
64,Male,PhD,Married,27014.0,780.0,36704.0,Home,Unemployed,18,Fair,0.21880181892270248,181585.0,3.0,New Donaldside,SC,Saudi Arabia,4.0,1,Low
44,Non-binary,PhD,Divorced,96151.0,608.0,,Auto,Self-employed,2,Excellent,0.3086269328179394,60729.0,,Gonzalezshire,GA,Mexico,2.0,1,Low
19,Male,PhD,Widowed,,780.0,7993.0,Business,Self-employed,10,Fair,0.4747830317561531,89712.0,3.0,East Christinatown,DE,Bahamas,2.0,1,Medium
53,Non-binary,High School,Married,117379.0,,8562.0,Personal,Self-employed,9,Poor,0.1489134751218523,253074.0,1.0,Port Rachel,WV,Germany,3.0,1,Low
19,Non-binary,PhD,Single,84042.0,792.0,,Home,Employed,9,Excellent,0.2609540083037788,225631.0,0.0,West Dana,NE,Monaco,1.0,0,Medium
59,Male,Bachelor's,Married,100221.0,660.0,,Personal,Employed,16,Fair,0.5103084699943776,,,Bondmouth,DE,Ukraine,0.0,0,Low
24,Male,High School,Widowed,32291.0,776.0,28968.0,Business,Self-employed,3,Excellent,0.39833607801969695,235595.0,,East Jonathanside,MI,Malta,2.0,0,Medium
56,Female,High School,Single,48214.0,610.0,8303.0,Home,Unemployed,15,Good,0.49187578464592496,,1.0,New Tracyton,WY,Palestinian Territory,2.0,2,Low
31,Non-binary,High School,Married,46269.0,616.0,35767.0,Business,Self-employed,7,Poor,0.10493191768994439,272146.0,0.0,South Courtneyview,MS,Tajikistan,0.0,0,Low
65,Female,Master's,Single,67259.0,652.0,33364.0,Home,Unemployed,16,Good,0.35408784079936884,,1.0,Angelamouth,ME,Costa Rica,2.0,0,Low
63,Female,Master's,Widowed,44667.0,796.0,24173.0,Business,Self-employed,17,Good,0.5177142680722427,28982.0,4.0,West Richard,CO,Marshall Islands,4.0,0,Low
35,Non-binary,PhD,Widowed,103748.0,704.0,41146.0,Home,Self-employed,2,Excellent,0.27400683517468305,294726.0,4.0,Lake Jeffreybury,VA,Saint Kitts and Nevis,,2,Medium
58,Male,Bachelor's,Divorced,26668.0,783.0,10147.0,Auto,Unemployed,0,Fair,0.3152589839121941,38083.0,1.0,New Heatherland,DE,Samoa,2.0,1,Low
34,Non-binary,PhD,Widowed,96031.0,652.0,,Auto,Unemployed,12,Good,0.1800419136367666,,3.0,Benjaminland,IA,Montserrat,3.0,0,Medium
21,Male,PhD,Single,66898.0,,28687.0,Auto,Unemployed,13,Excellent,0.19709365593436715,211814.0,1.0,Quinnmouth,ND,Madagascar,4.0,2,Medium
23,Non-binary,PhD,Divorced,76478.0,781.0,,Auto,Unemployed,10,Fair,0.39646462686341777,164971.0,4.0,Danielfort,GU,Venezuela,1.0,0,Medium
52,Non-binary,Bachelor's,Widowed,60205.0,783.0,32414.0,Business,Employed,12,Good,0.13361397570796232,,0.0,South Shelleybury,DE,Haiti,0.0,1,Medium
21,Non-binary,Master's,Married,98157.0,793.0,,Home,Employed,2,Good,0.2580878523246335,233448.0,3.0,East Shannon,KY,Pakistan,1.0,0,Low
54,Male,PhD,Divorced,41725.0,777.0,31532.0,Home,Unemployed,1,Good,0.32958198739452194,257918.0,0.0,New Heatherburgh,NC,Chad,3.0,0,Low
41,Male,Master's,Single,117813.0,615.0,32854.0,Auto,Unemployed,13,Fair,0.2666676361450484,268628.0,1.0,East Shari,CO,Italy,2.0,0,Low
46,Female,High School,Widowed,37441.0,642.0,48806.0,Personal,Self-employed,7,Poor,0.24553429797057227,140676.0,3.0,Ericshire,CO,Lebanon,4.0,2,Low
46,Non-binary,PhD,Widowed,99874.0,779.0,20630.0,Business,Self-employed,10,Poor,0.5043741176206312,192187.0,1.0,Lake Stevenport,OK,Liechtenstein,,2,High
67,Male,Master's,Single,,613.0,11464.0,Business,Employed,15,Poor,0.1542767479389053,299444.0,1.0,Lake Dustinville,SC,Bhutan,4.0,1,Low
52,Female,PhD,Widowed,47115.0,689.0,5521.0,Home,Unemployed,10,Fair,0.29121498662116996,165326.0,2.0,Victorland,MI,French Guiana,,2,Low
52,Female,Bachelor's,Married,63815.0,663.0,12089.0,Personal,Unemployed,18,Fair,0.4119879621519077,157076.0,1.0,Johnsonbury,CT,Saint Barthelemy,1.0,1,Low
52,Non-binary,PhD,Widowed,28117.0,777.0,43848.0,Personal,Employed,0,Fair,0.2065502066955501,180411.0,2.0,North Maxwell,NJ,Japan,4.0,1,Medium
32,Non-binary,High School,Divorced,96844.0,639.0,35997.0,Auto,Unemployed,10,Excellent,0.14901485801645545,212676.0,1.0,East Teresaton,CA,Bolivia,2.0,0,Medium
52,Female,High School,Married,30346.0,624.0,,Auto,Employed,14,Good,0.4158871963198818,138408.0,1.0,South Laurenbury,ID,Christmas Island,1.0,0,Low
35,Female,Bachelor's,Single,61482.0,,17230.0,Business,Employed,10,Fair,0.479937667019982,281249.0,2.0,West Ashley,SC,Montenegro,,2,Medium
19,Female,Bachelor's,Single,,710.0,33173.0,Home,Self-employed,6,Poor,0.2905875855750413,216778.0,,Floresberg,OH,Montserrat,4.0,1,Low
35,Male,PhD,Married,49055.0,786.0,21916.0,Business,Employed,5,Excellent,0.2391322397483117,81355.0,1.0,West Denisemouth,ND,Mayotte,1.0,0,Medium
65,Female,PhD,Married,,759.0,10472.0,Business,Employed,8,Excellent,0.5127165657299305,124867.0,0.0,Solisshire,MS,Andorra,0.0,2,Medium
26,Male,PhD,Single,,761.0,20553.0,Business,Self-employed,11,Excellent,0.4957052361736186,63471.0,4.0,Richardville,MT,Palau,3.0,0,Low
48,Male,PhD,Married,33487.0,719.0,,Auto,Unemployed,7,Fair,0.34238817482391914,248928.0,,Marshallmouth,MO,Kenya,,2,Low
51,Non-binary,PhD,Single,,780.0,40150.0,Home,Unemployed,14,Fair,0.46609632171948123,247974.0,4.0,South Charleston,GA,Sweden,4.0,0,High
32,Non-binary,High School,Widowed,44832.0,786.0,26318.0,Auto,Employed,10,Good,0.11603744746601466,233532.0,0.0,North Derekbury,NV,Nauru,1.0,1,Low
32,Female,High School,Widowed,,628.0,18532.0,Business,Self-employed,14,Fair,0.44715083394823985,32296.0,0.0,Lake Johnfurt,CT,Malaysia,0.0,2,Medium
61,Female,PhD,Divorced,85984.0,742.0,9671.0,Business,Unemployed,11,Excellent,0.27440544893560515,238152.0,1.0,Brownstad,MI,Cayman Islands,3.0,0,Low
44,Non-binary,PhD,Single,32985.0,794.0,32122.0,Business,Employed,2,Good,0.2479625808340611,131045.0,0.0,New Andrewville,AL,Cote d'Ivoire,0.0,2,Low
56,Non-binary,Master's,Single,109074.0,644.0,44069.0,Business,Employed,7,Excellent,0.35841159613759843,230971.0,3.0,Mcmillanton,VI,Seychelles,3.0,0,Medium
64,Male,High School,Divorced,24321.0,789.0,43084.0,Home,Employed,8,Good,0.460094868463914,214252.0,3.0,South Bradley,CA,Vanuatu,4.0,1,Low
60,Male,Bachelor's,Divorced,109792.0,763.0,28526.0,Business,Self-employed,3,Excellent,0.23144792207606799,58359.0,1.0,Baileyberg,OK,Saint Kitts and Nevis,1.0,2,Medium
62,Non-binary,Bachelor's,Married,22291.0,702.0,30633.0,Personal,Unemployed,1,Excellent,0.4503410444067518,273234.0,,Williamtown,IN,Uzbekistan,,2,Low
59,Non-binary,Master's,Widowed,112097.0,711.0,32211.0,Home,Employed,18,Good,0.5961921412646949,88870.0,2.0,North Melissa,NJ,Mozambique,4.0,1,High
18,Female,High School,Widowed,116604.0,,,Auto,Employed,11,Good,0.5675990092599666,85418.0,0.0,West Kimton,CT,Zambia,0.0,2,Medium
61,Non-binary,High School,Married,61983.0,,8160.0,Business,Employed,1,Poor,0.23266368330332707,,3.0,East Johnburgh,WY,Argentina,1.0,0,Low
47,Non-binary,PhD,Divorced,115384.0,654.0,6345.0,Auto,Self-employed,16,Good,0.1998016501328789,93331.0,0.0,Gutierrezborough,NJ,Costa Rica,2.0,1,Low
68,Female,Bachelor's,Widowed,87951.0,681.0,,Business,Self-employed,17,Poor,0.28164336255480416,127013.0,0.0,Port Johnland,FL,Timor-Leste,3.0,0,Low
21,Female,Bachelor's,Divorced,37412.0,721.0,31293.0,Personal,Employed,7,Poor,0.5066434514612858,46275.0,2.0,North Morgan,KS,Cyprus,4.0,2,Low
22,Male,Master's,Married,32803.0,,36258.0,Auto,Employed,12,Good,0.3388711095107162,230107.0,4.0,Thomasbury,MS,Ethiopia,,2,Medium
54,Female,High School,Divorced,62837.0,728.0,34794.0,Business,Unemployed,10,Excellent,0.1196910616366085,263985.0,1.0,North Kathryn,MO,Burkina Faso,0.0,2,Low
24,Female,Bachelor's,Married,47563.0,,43145.0,Personal,Self-employed,9,Excellent,0.24671567004601366,236605.0,,Benjaminfort,MA,Liberia,1.0,0,Low
20,Male,High School,Single,56992.0,694.0,26150.0,Auto,Employed,10,Excellent,0.45245703416576977,211905.0,2.0,Wallaceview,HI,United States Minor Outlying Islands,3.0,2,Low
53,Non-binary,High School,Single,104008.0,679.0,32669.0,Business,Employed,1,Excellent,0.23133618703013173,289770.0,1.0,Joshuafurt,MO,El Salvador,3.0,1,High
64,Male,Master's,Divorced,,762.0,,Home,Unemployed,14,Excellent,0.1306202230664886,281731.0,1.0,Lake Alexis,OK,Namibia,3.0,1,Low
40,Male,PhD,Married,90270.0,636.0,41919.0,Auto,Self-employed,17,Poor,0.3121108502049824,,,Alexanderborough,CT,Gambia,4.0,2,Medium
69,Female,PhD,Divorced,42564.0,694.0,8679.0,Home,Employed,3,Excellent,0.24158986090951576,,4.0,New Heather,MD,Palau,0.0,0,Low
21,Female,High School,Single,72927.0,,35093.0,Business,Employed,14,Excellent,0.4672055154543726,291342.0,3.0,Danielleview,NC,Kyrgyz Republic,3.0,2,Low
50,Female,PhD,Divorced,55515.0,717.0,14867.0,Personal,Unemployed,7,Poor,0.48665126047245744,132123.0,2.0,Wheelerfort,MA,Puerto Rico,1.0,2,Medium
25,Non-binary,PhD,Divorced,71473.0,765.0,14855.0,Home,Employed,1,Good,0.29091162737962084,291268.0,0.0,Gordonburgh,MI,Micronesia,4.0,0,Low
36,Non-binary,Bachelor's,Widowed,,,7397.0,Home,Self-employed,17,Good,0.46900941229221627,57731.0,4.0,Deanchester,MS,Moldova,,2,Medium
28,Female,High School,Divorced,115018.0,789.0,23529.0,Personal,Employed,11,Good,0.47710076430395043,290952.0,3.0,Crystalfort,DE,Kazakhstan,3.0,1,Low
55,Male,PhD,Divorced,,732.0,10357.0,Auto,Unemployed,12,Excellent,0.3092733342930071,67630.0,1.0,New Douglasfurt,DE,Moldova,2.0,0,Low
38,Non-binary,PhD,Single,,609.0,13704.0,Business,Self-employed,16,Poor,0.16030668721962785,232682.0,3.0,Wellsmouth,TN,Japan,,0,Medium
18,Non-binary,PhD,Married,108644.0,766.0,45358.0,Auto,Self-employed,15,Poor,0.48801635062349535,,0.0,North Francis,IN,Korea,1.0,2,Low
54,Non-binary,Master's,Single,29449.0,683.0,49541.0,Auto,Employed,3,Fair,0.3558149999423532,260559.0,,South Angelaborough,TN,Seychelles,1.0,0,Low
54,Non-binary,Bachelor's,Single,57078.0,600.0,,Personal,Self-employed,4,Poor,0.4333117226274482,76965.0,4.0,West Jessestad,AZ,Sri Lanka,0.0,0,Low
54,Female,Bachelor's,Divorced,23837.0,692.0,5389.0,Business,Employed,13,Good,0.5424038573046214,175164.0,2.0,New Joseph,VA,Guam,1.0,0,Medium
22,Female,High School,Married,25136.0,771.0,,Home,Employed,2,Good,0.20672212387186759,42949.0,,Carrfurt,CT,Netherlands Antilles,3.0,1,Medium
50,Male,Bachelor's,Married,65097.0,695.0,9075.0,Home,Employed,15,Excellent,0.2107136095921288,261860.0,0.0,Collinsfort,NV,North Macedonia,1.0,1,Low
24,Male,PhD,Divorced,67907.0,732.0,8049.0,Auto,Employed,12,Poor,0.14750697846393293,74216.0,0.0,Saraview,MO,Puerto Rico,2.0,2,Medium
57,Non-binary,PhD,Divorced,,,40993.0,Auto,Employed,9,Poor,0.5705234254129485,156237.0,3.0,Christinaberg,NJ,Northern Mariana Islands,,2,Low
53,Female,Master's,Widowed,38405.0,679.0,,Auto,Employed,2,Excellent,0.3141406373202439,131292.0,4.0,Mooneyside,OK,Equatorial Guinea,3.0,0,Low
60,Non-binary,High School,Married,75149.0,733.0,38108.0,Personal,Self-employed,16,Excellent,0.3785176191270052,,0.0,Duncanside,OH,Tajikistan,2.0,2,Medium
43,Non-binary,Bachelor's,Divorced,62044.0,,40415.0,Personal,Self-employed,11,Excellent,0.3683450823909489,245308.0,3.0,North William,VA,Guinea-Bissau,3.0,0,Medium
45,Female,High School,Single,50875.0,636.0,,Auto,Employed,8,Fair,0.5398246585095096,114013.0,4.0,South Thomas,ND,Czech Republic,0.0,0,Low
40,Male,PhD,Divorced,60397.0,628.0,36041.0,Auto,Unemployed,17,Poor,0.42063144494584503,,3.0,Malikberg,KY,Lebanon,1.0,2,Medium
69,Female,High School,Widowed,30886.0,,32960.0,Personal,Unemployed,11,Good,0.4880301245215598,,,North Juliechester,CT,Dominican Republic,3.0,1,Low
37,Female,High School,Divorced,,630.0,48519.0,Personal,Employed,14,Fair,0.5822814215269985,149597.0,2.0,Lake Melodyborough,OH,Cote d'Ivoire,1.0,1,Low
27,Non-binary,Bachelor's,Widowed,72181.0,665.0,22569.0,Business,Employed,2,Good,0.3161203908036153,271732.0,,Tylerbury,ME,Burundi,1.0,2,Low
26,Female,PhD,Single,44838.0,656.0,19495.0,Business,Unemployed,12,Excellent,0.12779099365161325,73852.0,2.0,Smithhaven,NE,Panama,2.0,2,Medium
62,Non-binary,Bachelor's,Married,113075.0,,,Home,Self-employed,3,Good,0.5952681697688319,197044.0,,Jenniferchester,RI,Australia,4.0,1,Medium
20,Female,PhD,Divorced,71003.0,737.0,,Personal,Self-employed,0,Good,0.4366314279804502,181879.0,2.0,East Amyview,KS,Dominican Republic,0.0,0,Low
26,Non-binary,High School,Single,111288.0,798.0,19256.0,Home,Self-employed,15,Poor,0.39715730215568534,194627.0,3.0,New Vanessa,FL,Georgia,1.0,0,Low
22,Male,Master's,Widowed,39396.0,666.0,30790.0,Business,Unemployed,12,Fair,0.36563357774184735,218704.0,,Mitchellport,HI,Zambia,2.0,1,Low
43,Female,PhD,Single,27699.0,656.0,29192.0,Personal,Employed,8,Fair,0.4467108362542822,123524.0,4.0,Katherinechester,AR,Congo,3.0,2,Low
63,Male,PhD,Single,77429.0,759.0,44021.0,Home,Employed,5,Excellent,0.5997805407500693,184873.0,0.0,Danielburgh,MA,Paraguay,2.0,2,Low
32,Male,PhD,Widowed,109680.0,797.0,26474.0,Business,Self-employed,10,Excellent,0.3160929423561719,,0.0,Markmouth,ID,Iceland,1.0,0,High
38,Female,Master's,Divorced,117288.0,794.0,,Auto,Employed,12,Excellent,0.3140017191504101,288035.0,3.0,Port Christianshire,MT,Gibraltar,3.0,0,Low
67,Female,High School,Married,28660.0,654.0,20223.0,Business,Employed,2,Good,0.1924842970623821,260549.0,2.0,Rogersmouth,WI,Saint Pierre and Miquelon,2.0,1,Low
39,Female,High School,Single,111564.0,687.0,41620.0,Personal,Unemployed,10,Fair,0.5792068909764604,127321.0,1.0,Savannahshire,NC,Australia,0.0,0,Low
48,Male,Master's,Divorced,,727.0,19720.0,Auto,Self-employed,3,Good,0.15556832169924337,219461.0,1.0,Briantown,HI,Bolivia,4.0,2,Medium
66,Male,High School,Divorced,29319.0,676.0,11747.0,Auto,Employed,11,Fair,0.12667038538199824,197751.0,,Torresville,AS,French Guiana,,2,High
25,Non-binary,PhD,Single,,623.0,7658.0,Auto,Employed,10,Excellent,0.4414817303645123,103433.0,1.0,West Matthewburgh,UT,Eritrea,0.0,0,Medium
46,Female,Master's,Widowed,39779.0,697.0,25633.0,Business,Self-employed,1,Poor,0.13309007747504228,178046.0,0.0,North Joshua,NJ,United Arab Emirates,1.0,2,Medium
49,Male,High School,Divorced,116204.0,601.0,36592.0,Personal,Employed,19,Good,0.3616807147078883,204610.0,3.0,Phelpsberg,GU,Martinique,4.0,2,Low
52,Non-binary,Bachelor's,Divorced,57672.0,780.0,31363.0,Personal,Self-employed,0,Good,0.41493575778204705,189350.0,1.0,New Caitlin,MA,Nauru,0.0,0,Low
52,Male,Master's,Married,91441.0,798.0,15391.0,Auto,Self-employed,13,Poor,0.26912863799808295,78039.0,2.0,West Paul,MT,Antigua and Barbuda,2.0,0,Medium
43,Male,PhD,Married,,707.0,33299.0,Business,Self-employed,5,Good,0.27488135718312245,51646.0,3.0,Roychester,MT,Antigua and Barbuda,4.0,1,Medium
55,Non-binary,Bachelor's,Married,45094.0,,13706.0,Home,Unemployed,10,Fair,0.5597090034137814,80063.0,3.0,Clarkview,PR,Pitcairn Islands,4.0,2,Medium
61,Male,Master's,Widowed,66454.0,789.0,49507.0,Auto,Unemployed,17,Fair,0.3076360897078554,138818.0,,New Donnafurt,AL,Ukraine,0.0,2,Low
52,Female,Bachelor's,Widowed,39734.0,641.0,42843.0,Auto,Unemployed,18,Excellent,0.3956279563084236,221155.0,3.0,West Erinburgh,MN,United Kingdom,,0,Medium
55,Non-binary,Bachelor's,Divorced,40150.0,629.0,26281.0,Home,Unemployed,11,Excellent,0.39347277805170056,,4.0,Stephaniehaven,CT,Nigeria,4.0,1,Medium
43,Female,High School,Divorced,111614.0,778.0,,Auto,Unemployed,3,Good,0.4110622839290873,298891.0,,East John,IN,Comoros,,2,Low
33,Non-binary,Bachelor's,Divorced,95019.0,736.0,27400.0,Personal,Employed,1,Poor,0.28961827761178893,,1.0,North Hector,GA,Taiwan,3.0,1,Low
45,Female,PhD,Single,,612.0,25428.0,Home,Employed,10,Fair,0.32501226365610625,96250.0,2.0,Kimberlyport,AS,Afghanistan,,2,Low
42,Male,Master's,Widowed,40860.0,642.0,7714.0,Home,Self-employed,17,Poor,0.25451607077561145,85955.0,0.0,Lake Matthew,MN,Gibraltar,4.0,0,Low
57,Female,PhD,Married,77966.0,695.0,36901.0,Personal,Employed,7,Good,0.4108665305863247,,,North Elizabethstad,MI,Eritrea,0.0,1,Low
33,Female,PhD,Widowed,55584.0,691.0,36824.0,Auto,Employed,15,Excellent,0.3714203821137475,238132.0,0.0,New Gina,NV,Honduras,2.0,1,Low
35,Male,Bachelor's,Married,81850.0,711.0,25151.0,Business,Employed,11,Good,0.3797948491353238,227693.0,1.0,South Timview,WV,Nigeria,3.0,1,Medium
53,Non-binary,Master's,Married,,,,Personal,Employed,10,Poor,0.31621690999125895,65175.0,2.0,New Samanthaland,PA,Macao,3.0,1,Medium
29,Male,Bachelor's,Married,25900.0,648.0,,Auto,Employed,6,Poor,0.43183503031187476,,3.0,Brandonchester,KY,Malaysia,2.0,1,Low
