code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports
1892939,True,SHMAILOV Baruch,SHMAILOV B,Baruch SHMAILOV,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Judo'],"['Men -66 kg', 'Mixed Team']",1994-09-02,HADERA,Israel,HADERA,Israel,,"Snowboarding, sailing, travelling",Athlete,,"Wife, Betina. Mother, Elza. Younger sister, Stella","Bulgarian, English, Hebrew, Russian","National: Oren Smadja (ISR), Guy Fogel (ISR).<br>Personal: Eran Vardi ISR), Artur Kataev (ISR)","He started various martial arts classes before focusing on judo only. ""My mother, as a single mother, wanted me to learn values and be toughened up by a coach who would be a mentor for me, as I grew up without a dad and she couldn’t provide me with it herself. I also had a car accident when I was young and badly injured my leg, and had to have rehabilitation to start walking again. Sending me to sport was part of my mother's wish to ensure coordination and a stronger physical presence."" (Athlete, 27 May 2024)",,His mother,"""Once you become fearless, life becomes limitless."" (Athlete, 27 May 2024)","Wife, Betina Shmailov (neeTemelkova, judo), has competed at international level for Bulgaria and Israel. Silver medallist (representing Bulgaria) at the 2014 Youth Olympic Games",,
1892943,True,BUTBUL Tohar,BUTBUL T,Tohar BUTBUL,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Judo'],"['Men -73 kg', 'Mixed Team']",1994-01-24,BAT YAM,Israel,,Israel,,Listening to music,Athlete,,Married. One brother and two sisters,"English, Hebrew",Oren Smadja (ISR),"""My parents looking some place for me to spend energy."" (Athlete, 5 Jul 2024)","His coach Oren Smadja. In June 2024, Smadja's son Omer, a reservist soldier in the Israel Defense Forces, was killed in action in the Gaza Strip during the Israel-Hamas war. Israeli Prime Minister Benjamin Netanyahu paid a condolence visit to the Smadja family. (JNS.org, 25 Jun 2024) Tohar Butbul supported his coach","""My parents because they give me everything."" (Athlete, 5 Jul 2024)","""Start as strong as I can and slowly build up."" (Athlete, 5 Jul 2024)",,,
1892944,True,DICKSON Pedro,DICKSON P,Pedro DICKSON,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",2000-03-06,BUENOS AIRES,Argentina,BUENOS AIRES,Argentina,,,Athlete,,,Spanish,Buenos Aires Rowing Club (ARG),,,,,,,
1892945,True,MUKI Sagi,MUKI S,Sagi MUKI,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Judo'],"['Men -81 kg', 'Mixed Team']",1992-05-17,NETANYA,Israel,NETANYA,Israel,,"Soccer, tennis, running",Athlete,Management degree at Natanya Academy College (ISR),"Married, one son","English, Hebrew",National: Oren Smadja (ISR),"He was an energetic kid, forcing his mother to run around after him. She wanted him to channel that energy in a good way and he tried several hobbies until he found judo","Judoka Toshihiko Koga (JPN), two-time Olympic medallist (1992 gold, 1996 silver), four-time world championship medallist (three gold, one bronze)",His father,"""Give everything."" (Athlete, 2 May 2024)",,,
1892951,True,FERRANDO Patricia,FERRANDO P,Patricia FERRANDO,Female,Athlete,VEN,Venezuela,Venezuela,Venezuela,Venezuela,VEN,0.0,0.0,['Equestrian'],['Dressage Individual'],1985-07-19,,Venezuela,"WELLINGTON, FL",United States,,,"Athlete, business manager, coach, horse trainer","Studied Psychology at Metropolitan University of Caracas, Venezuela",Two children,"English, Italian, Spanish",Yvonne Losos de Muniz (DOM),,,,,,,
1892957,True,PALTCHIK Peter,PALTCHIK P,Peter PALTCHIK,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Judo'],"['Men -100 kg', 'Mixed Team']",1992-01-04,,,BE'ER YA'AKOV,Israel,The Model,Enjoying family time on the beach or in nature,Athlete,Yigal Alon High School (ISR),"Wife, Daniel. Twins, Rafael and Golan","English, Hebrew, Russian",National: Oren Smadja (ISR),"His grandfather encouraged him to try the sport. ""I was a huge baby. As a result, I had a lot of joint problems. I had problems with broken bones because of a traumatic birth. My grandfather consulted one doctor who told him to sign me up for sports to sort out my problems. So, my grandfather sent me to the judo club near my home. Perhaps I can say that judo chose me. Judo saved my life, really. I was a very energetic child, and I was very big. I was strong and didn't know what to do with myself, with my energy and with my power. Judo helped me to motivate myself and to put all the energy and all my power into judo."" (judoinside.com, 29 Mar 2020)","Footballer Cristiano Ronaldo (POR), won five Champions Leagues, seven league titles and five Ballon d’Or awards during his time at Manchester United, Real Madrid and Juventus. Won Euro 2016 with Portugal and is international football’s all-time top scorer and appearance maker","His grandfather. ""I was named after him and since my birth he took over my entire childhood and judo career until today."" (Athlete, 15 Jun 2024)","""Faith goes beyond logic."" (Athlete, 15 Jun 2024)",,"""Same underwear, same ritual for the entrance into the fight zone, self talk and imagination."" (Athlete, 15 Jun 2024)",
1893011,True,SILVESTRO Evelyn,SILVESTRO E,Evelyn SILVESTRO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1999-03-01,ZARATE,Argentina,ZARATE,Argentina,Eve,,Athlete,,,Spanish,Pablo Susini (ARG),Her brothers took her rowing when she was bored at home and her mother was at work all day,,,,,,
1893047,True,OLSEN Laerke,OLSEN L,Laerke OLSEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Judo'],['Women -70 kg'],1998-06-21,RUDERSDAL,Denmark,COPENHAGEN,Denmark,Laerk,Drinking coffee with friends,Athlete,"Graduated in 2024 with a Bachelor's degree in Economics and Business Administration from Copenhagen Business School (Frederiksberg, DEN)",One older brother,"Danish, English",Peter Scharinger (AUT),His father was a judoka,"Judoka Sabrina Filzmoser (AUT), four-time Olympian (2008, 2012, 2016, 2020), two-time world championship -57kg bronze medallist (2005, 2010), nine-time European championship -57kg medallist (two gold, two silver, five bronze)","""My father, because he has always shown me that you can achieve anything as long as you put in the work and because he inspires me and helps me have a more positive outlook on everything in life."" (Athlete, 5 Jul 2024)","""Luck comes to those who work for it."" (Athlete, 5 Jul 2024)",,,
1893067,True,EBBESEN Elisabeth Sabroe,EBBESEN E.S,Elisabeth Sabroe EBBESEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",2002-03-22,HELLERUP,Denmark,COPENHAGEN,Denmark,,,Student,Studying Medicine at University of Copenhagen (DEN),,Danish,,,,,,,,
1893073,True,BACH Helena Rosendahl,BACH HR,Helena Rosendahl BACH,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 200m Butterfly""]",2000-06-12,HOLSTEBRO,Denmark,AALBORG,Denmark,,Shopping,"Student, athlete",Aalborg University,,Danish,Club: Bjorn Sorensen,"Started taking swimming seriously age six, soon after started competitions and started winning","Tennis player Caroline Wozniacki (DEN), 2018 Australian Open singles champion, three-time Olympian (2008, 2012, 2016).</p><p>Swimmers:<br>Pernille Blume (DEN), three-time Olympic medallist (one gold, two bronze), 2017 World Championships 100m freestyle bronze medallist.</p><p>Katinka Hosszu (HUN), four-time 2016 Olympic medallist (three gold, one silver), 15-time world championship medallist (nine gold, one silver, five bronze).</p><p>Michael Phelps (USA), 28-time Olympic medallist (23 gold, three silver, two bronze); 33-time world championship medallist (26 gold, six silver, one bronze)",,,,,
1893076,True,JENSEN Julie Ke,JENSEN JK,Julie Kepp JENSEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 50m Freestyle""]",2000-01-03,"HVIDOVRE, HOVEDSTADEN",Denmark,,Denmark,,,Athlete,,,"Danish, English",Jon Langberg (NTC),"She followed her friends into the sport. ""It was a bit of a coincidence that I began to swim. But since then I have just been hooked on it. I think it's the competition, to compete against the others, which I like. I'm wildly competitive."" (a6-swim.dk, 24 Jul 2014)","Swimmer Michael Phelps (USA), 28-time Olympic medallist (23 gold, three silver, two bronze); 33-time world championship medallist (26 gold, six silver, one bronze)",,,,,
1893078,True,DAMBORG Martine,DAMBORG M,Martine DAMBORG,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",2007-05-07,TARNBY,Denmark,COPENHAGEN,Denmark,,,,,,Danish,,,,,,,,
1893083,True,TABOR Schastine,TABOR S,Schastine TABOR,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",2005-02-18,TAASTRUP,Denmark,COPENHAGEN,Denmark,,,,,,Danish,,,,,,,,
1893084,True,BRO Signe,BRO S,Signe BRO,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",1999-03-05,COPENHAGEN,Denmark,,Denmark,,"Spending time with friends and family, long walks",Athlete,,,"Danish, English",Club: Jon Langberg,,,,,"Sister, Sarah (swimming), represented Denmark at the Rio 2016 Olympic Games. In 2017 the sisters competed together in the women's 4x100m freestyle relay at the world championships in Budapest (HUN), with their parents watching in the crowd","Listens to music in the call room before a race. ""It takes my mind off of what's going on, but in a good way. A sports psychologist told me once that you can't be worried and sing along to a good song at the same time. So if you choose to sing along, you can't worry at the same time."" (myInfo)",
1893085,True,BLOMSTERBERG Thea,BLOMSTERBERG T,Thea BLOMSTERBERG,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,['Swimming'],"[""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",2002-01-09,BIRKEROD,Denmark,ODENSE,Denmark,,,,,,Danish,,,,,,,,
1893174,True,DESBONNET Remi,DESBONNET R,Remi DESBONNET,Male,Athlete,FRA,France,France,France,France,FRA,182.0,0.0,['Handball'],['Men'],1992-02-28,MONTPELLIER,France,MONTPELLIER,France,Desbo,,Athlete,,"Younger brothers, Nicolas and Sebastien","English, French",National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),,,,,"Brother, Nicolas Desbonnet (beach handball), played for the French national team.</p><p>Brother, Sebastien Desbonnet (beach handball), played for the French national team",,Beach handball: Played as a left winger
1893175,True,DESCAT Hugo,DESCAT H,Hugo DESCAT,Male,Athlete,FRA,France,France,France,France,FRA,183.0,0.0,['Handball'],['Men'],1992-08-16,PARIS,France,MONTPELLIER,France,,,Athlete,,"Partner, Gabriela Angelova. Daughter, Mia (born 2018). Son, Matteo (born 2022)","English, French",,,,,,,,
1893176,True,FABREGAS Ludovic,FABREGAS L,Ludovic FABREGAS,Male,Athlete,FRA,France,France,France,France,FRA,198.0,0.0,['Handball'],['Men'],1996-07-01,PERPIGNAN,France,VESZPREM,Hungary,"Wolverine, Tchiki, Ludo",,Athlete,,"Married. One son. Brother, Alexandre","Catalan, French",National: Guillaume Gille (FRA).<br>Club: Momir Ilic (SRB),His brother and cousins played,"Handball player Cedric Sorhaindo (FRA), two-time Olympic medallist (2012 gold, 2016 silver), five-time world championship medallist (four gold, one bronze)",,"""My main strength is to be a fairly complete player, to perform offensive and defensive tasks."" (myInfo)",,,Mountain biking: Competed at the international level in trials as a teenager alongside his older brother Alexandre
1893177,True,GERARD Vincent,GERARD V,Vincent GERARD,Male,Athlete,FRA,France,France,France,France,FRA,189.0,0.0,['Handball'],['Men'],1986-12-16,WOIPPY,France,ISTRES,France,,"Reading, music",Athlete,Studied Sport Management at the Grenoble School of Management (FRA),"Wife, Clemence. Son, Gabriel (born 2013). One daughter","English, French",National: Guillaume Gille (FRA).<br>Club: Gilles Derot (FRA),"Followed in the footsteps of his parents, who were professional handball players","Handball player Thierry Omeyer (FRA), three-time Olympic medallist (two gold, one silver), seven-time world championship medallist (five gold, two bronze). Regarded as one of the greatest handball goalkeepers of all time",,,,,
1893179,True,KARABATIC Luka,KARABATIC L,Luka KARABATIC,Male,Athlete,FRA,France,France,France,France,FRA,202.0,0.0,['Handball'],['Men'],1988-04-19,STRASBOURG,France,PARIS,France,LouLou,,Athlete,,"Father Branko (died 2011) and mother Radmila. Partner, Jeny Priez. Daughters, Deva and Dali","English, French",National: Guillaume Gille (FRA).</p><p>Club: Raul Gonzalez (ESP),To follow in the footsteps of his father and his older brother,,,,"Father, Branko Karabatic (handball), played as a goalkeeper for RK Zeleznicar Nis, winning the Yugoslav Cup in 1982. Selected 42 times for the Yugoslavia but did not compete at the Olympics.</p><p>Brother, Nikola Karabatic (handball), four-time Olympic medallist (three gold, one silver), four-time world championship gold medallist. Three-time International Handball Federation (IHF) World Player of the Year (2007, 2014, 2016). Regarded as one of the greatest handball players of all time",,Tennis: Played competitively until age 19 and was ranked among the top 150 French players
1893180,True,KARABATIC Nikola,KARABATIC N,Nikola KARABATIC,Male,Athlete,FRA,France,France,France,France,FRA,196.0,0.0,['Handball'],['Men'],1984-04-11,NIS,Serbia,PARIS,France,"Kara, Niko",,Athlete,,"Wife, Geraldine Pillet. Son, Alek (born 2016). Daughter, Nora (born 2018). Parents, Branko (died 2011) and Radmila","Croatian, English, French, Serbian",National: Guillaume Gille (FRA).<br>Club: Raul Gonzalez (ESP),While his father was coaching in Strasbourg he attended training sessions to help out,"Handball player Stefan Lovgren (SWE), two-time Olympic silver medallist (1996, 2000), four-time world championship medallist (one gold, two silver, one bronze), four-time European champion (1994, 1998, 2000, 2002).</p><p>Handball player Branko Karabatic (YUG), 42 appearances with the national team in the 1980s as a goalkeeper - his father",,,"Father, Branko Karabatic (handball), played as a goalkeeper for RK Zeleznicar Nis, winning the Yugoslav Cup in 1982. Selected 42 times for the Yugoslavian national team, but did not compete at the Olympics. Later coached in France.</p><p>Brother, Luka Karabatic (handball), two-time Olympic medallist (2020 gold, 2016 silver), four-time World Championships medallist (two gold, one silver, one bronze), three-time European Championship medallist (two gold, one bronze) - all alongside his brother",,
1893181,True,KONAN Karl,KONAN K,Karl KONAN,Male,Athlete,FRA,France,France,France,France,FRA,196.0,0.0,['Handball'],['Men'],1995-06-03,COCODY,Côte d'Ivoire,MONTPELLIER,France,,,Athlete,,"Partner, Pauline. Daughter, Anna. Mother, Jeanette",French,National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),Followed his mother into the sport,,,,"Mother, Jeanette (handball), played at the international level for Cote d'Ivoire",,
1893184,True,LENNE Yanis,LENNE Y,Yanis LENNE,Male,Athlete,FRA,France,France,France,France,FRA,188.0,0.0,['Handball'],['Men'],1996-06-29,COLMAR,France,MONTPELLIER,France,,,Athlete,,"Father, Herve Lenne. Mother, Patricia Kruch. Brother, Arthur",French,National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),,,,,"Brother, Arthur Lenne (handball), plays professionally with Montpellier Handball and as a member of the national team",,
1893187,True,MEM Dika,MEM D,Dika MEM,Male,Athlete,FRA,France,France,France,France,FRA,194.0,0.0,['Handball'],['Men'],1997-08-31,PARIS,France,BARCELONA,Spain,Dikson,"Playing video games, fashion",Athlete,,"Brothers, Lens and Jordan Aboudou","English, French, Spanish",National: Guillaume Gille (FRA).<br>Club: Antonio Carlos Ortega (ESP),Went with a friend to try the sport at a taster session in Val d'Oise (FRA) and was spotted by coaches who asked him to join the regional team,"Footballer Zinedine Zidane (FRA), World Cup winner (1998) and European champion (2000) with France, won the Champions League as a player and three times as a manager with Real Madrid, three time FIFA World Player of the Year.</p><p>Footballer Lionel Messi (ARG), FIFA World Cup winner (2022), Copa America winner (2021), seven time Ballon d'Or winner. Lifted every major club prize in the game with Barcelona and won gold at the 2008 Olympic Games in Beijing.</p><p>Footballer Cristiano Ronaldo (POR), won five Champions Leagues, seven league titles and five Ballon d’Or awards during his time at Manchester United, Real Madrid and Juventus. Won Euro 2016 with Portugal and is international football’s all-time top scorer and appearance maker",,,"Brother, Lens Aboudou (basketball), plays professionally in the French league (LNB Pro B) with Fos Provence.</p><p>Brother, Jordan Aboudou (basketball), plays professionally in the French league (LNB Pro A) with JDA Dijon",,
1893188,True,MINNE Aymeric,MINNE A,Aymeric MINNE,Male,Athlete,FRA,France,France,France,France,FRA,187.0,0.0,['Handball'],['Men'],1997-04-20,MELUN,France,NANTES,France,,,Athlete,,"Father, Paul",French,National: Guillaume Gille (FRA).<br>Club: Gregory Cojean (FRA),,,,,,,
