date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1931374,ROMANYK Arthit Mikhail,Person,THA,Thailand,35.0,195,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1895120,LUNDGAARD SCHUBERT Johan,Person,DEN,Denmark,36.0,206,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1909114,TAPPER Kaarle,Person,FIN,Finland,37.0,214,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1571490,LETTSOME Thad,Person,IVB,"Virgin Islands, B",38.0,215,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1917777,ANDRE Filipe,Person,ANG,Angola,39.0,228,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1932442,KRASODOMSKI Michal,Person,POL,Poland,40.0,236.2,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1892075,BADAWY Aly,Person,EGY,Egypt,41.0,260,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1961735,LEILUA Eroni Tui,Person,SAM,Samoa,42.0,274,POINTS,,
2024-08-07T16:34:19+02:00,SALMILCA7-------------------------,SALMILCA7,Men's Dinghy,Men's Dinghy,Final Results,M,Sailing,SAL,,1562117,RATULU Viliame,Person,FIJ,Fiji,43.0,283,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1566437,BONTUS Valentin,Person,AUT,Austria,1.0,1,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1981549,VODISEK Toni,Person,SLO,Slovenia,2.0,2,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1961039,LOBO Bruno,Person,BRA,Brazil,3.0,3,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1899730,BAINBRIDGE Connor,Person,GBR,Great Britain,4.0,4,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1535852,MAEDER Maximilian,Person,SGP,Singapore,5.0,5,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1961629,HUANG Qibin,Person,CHN,China,6.0,6,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1559519,MAZELLA Axel,Person,FRA,France,7.0,7,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1891991,MAUS Jannis,Person,GER,Germany,8.0,8,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1961332,MARAMENIDIS Kameron Alexandros,Person,GRE,Greece,9.0,9,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1899659,PIANOSI Riccardo,Person,ITA,Italy,10.0,10,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1911111,TARADIN Denis,Person,CYP,Cyprus,11.0,11,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1918842,WALTON-KEIM Lukas,Person,NZL,New Zealand,12.0,12,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1950367,EDEGRAN Markus,Person,USA,United States,13.0,13,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1888708,DOLENC Martin,Person,CRO,Croatia,14.0,14,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1927837,ZARKA Dor,Person,ISR,Israel,15.0,15,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1555493,TYSON Tiger,Person,ANT,Antigua and Barbuda,16.0,16,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1913557,de FALBAIRE Jean,Person,MRI,Mauritius,17.0,17,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1535524,BOLANOS LOPEZ Victor,Person,COL,Colombia,18.0,18,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1902461,WESTON Joseph Jonathan,Person,THA,Thailand,19.0,19,POINTS,,
2024-08-04T16:16:30+02:00,SALMFORMKITE----------PREL000100--,SALMFORMKITE,Men's Kite,Men's Kite - Race 1,Opening Series - Race 1,M,Sailing,SAL,Marseille Marina,1932482,ZAKOWSKI Maks,Person,POL,Poland,,21,IRM_POINTS,UFD,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1535852,MAEDER Maximilian,Person,SGP,Singapore,1.0,1,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1566437,BONTUS Valentin,Person,AUT,Austria,2.0,2,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1927837,ZARKA Dor,Person,ISR,Israel,3.0,3,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1911111,TARADIN Denis,Person,CYP,Cyprus,4.0,4,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1981549,VODISEK Toni,Person,SLO,Slovenia,5.0,5,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1899659,PIANOSI Riccardo,Person,ITA,Italy,6.0,6,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1961039,LOBO Bruno,Person,BRA,Brazil,7.0,7,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1899730,BAINBRIDGE Connor,Person,GBR,Great Britain,8.0,8,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1891991,MAUS Jannis,Person,GER,Germany,9.0,9,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1961332,MARAMENIDIS Kameron Alexandros,Person,GRE,Greece,10.0,10,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1932482,ZAKOWSKI Maks,Person,POL,Poland,11.0,11,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1950367,EDEGRAN Markus,Person,USA,United States,12.0,12,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1559519,MAZELLA Axel,Person,FRA,France,13.0,13,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1888708,DOLENC Martin,Person,CRO,Croatia,14.0,14,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1913557,de FALBAIRE Jean,Person,MRI,Mauritius,15.0,15,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1961629,HUANG Qibin,Person,CHN,China,16.0,16,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1902461,WESTON Joseph Jonathan,Person,THA,Thailand,17.0,17,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1918842,WALTON-KEIM Lukas,Person,NZL,New Zealand,18.0,18,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1555493,TYSON Tiger,Person,ANT,Antigua and Barbuda,19.0,19,POINTS,,
2024-08-04T16:59:09+02:00,SALMFORMKITE----------PREL000200--,SALMFORMKITE,Men's Kite,Men's Kite - Race 2,Opening Series - Race 2,M,Sailing,SAL,Marseille Marina,1535524,BOLANOS LOPEZ Victor,Person,COL,Colombia,20.0,20,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1559519,MAZELLA Axel,Person,FRA,France,1.0,1,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1891991,MAUS Jannis,Person,GER,Germany,2.0,2,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1981549,VODISEK Toni,Person,SLO,Slovenia,3.0,3,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1961039,LOBO Bruno,Person,BRA,Brazil,4.0,4,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1961629,HUANG Qibin,Person,CHN,China,5.0,5,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1911111,TARADIN Denis,Person,CYP,Cyprus,6.0,6,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1899730,BAINBRIDGE Connor,Person,GBR,Great Britain,7.0,7,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1566437,BONTUS Valentin,Person,AUT,Austria,8.0,8,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1927837,ZARKA Dor,Person,ISR,Israel,9.0,9,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1918842,WALTON-KEIM Lukas,Person,NZL,New Zealand,10.0,10,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1902461,WESTON Joseph Jonathan,Person,THA,Thailand,11.0,11,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1961332,MARAMENIDIS Kameron Alexandros,Person,GRE,Greece,12.0,12,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1888708,DOLENC Martin,Person,CRO,Croatia,13.0,13,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1899659,PIANOSI Riccardo,Person,ITA,Italy,14.0,14,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1932482,ZAKOWSKI Maks,Person,POL,Poland,15.0,15,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1950367,EDEGRAN Markus,Person,USA,United States,16.0,16,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1555493,TYSON Tiger,Person,ANT,Antigua and Barbuda,17.0,17,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1535524,BOLANOS LOPEZ Victor,Person,COL,Colombia,18.0,18,POINTS,,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1535852,MAEDER Maximilian,Person,SGP,Singapore,,21,IRM_POINTS,DNF,
2024-08-04T19:49:49+02:00,SALMFORMKITE----------PREL000400--,SALMFORMKITE,Men's Kite,Men's Kite - Race 4,Opening Series - Race 4,M,Sailing,SAL,Marseille Marina,1913557,de FALBAIRE Jean,Person,MRI,Mauritius,,21,IRM_POINTS,RET,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1981549,VODISEK Toni,Person,SLO,Slovenia,1.0,1,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1535852,MAEDER Maximilian,Person,SGP,Singapore,2.0,2,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1899730,BAINBRIDGE Connor,Person,GBR,Great Britain,3.0,3,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1961629,HUANG Qibin,Person,CHN,China,4.0,4,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1566437,BONTUS Valentin,Person,AUT,Austria,5.0,5,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1961332,MARAMENIDIS Kameron Alexandros,Person,GRE,Greece,6.0,6,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1950367,EDEGRAN Markus,Person,USA,United States,7.0,7,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1899659,PIANOSI Riccardo,Person,ITA,Italy,8.0,8,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1559519,MAZELLA Axel,Person,FRA,France,9.0,9,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1961039,LOBO Bruno,Person,BRA,Brazil,10.0,10,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1891991,MAUS Jannis,Person,GER,Germany,11.0,11,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1911111,TARADIN Denis,Person,CYP,Cyprus,12.0,12,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1918842,WALTON-KEIM Lukas,Person,NZL,New Zealand,13.0,13,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1932482,ZAKOWSKI Maks,Person,POL,Poland,14.0,14,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1913557,de FALBAIRE Jean,Person,MRI,Mauritius,15.0,15,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1902461,WESTON Joseph Jonathan,Person,THA,Thailand,16.0,16,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1535524,BOLANOS LOPEZ Victor,Person,COL,Colombia,17.0,17,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1888708,DOLENC Martin,Person,CRO,Croatia,18.0,18,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1555493,TYSON Tiger,Person,ANT,Antigua and Barbuda,19.0,19,POINTS,,
2024-08-04T20:28:59+02:00,SALMFORMKITE----------PREL000300--,SALMFORMKITE,Men's Kite,Men's Kite - Race 3,Opening Series - Race 3,M,Sailing,SAL,Marseille Marina,1927837,ZARKA Dor,Person,ISR,Israel,,21,IRM_POINTS,DSQ,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1899659,PIANOSI Riccardo,Person,ITA,Italy,1.0,1,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1891991,MAUS Jannis,Person,GER,Germany,2.0,2,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1535852,MAEDER Maximilian,Person,SGP,Singapore,3.0,3,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1566437,BONTUS Valentin,Person,AUT,Austria,4.0,4,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1559519,MAZELLA Axel,Person,FRA,France,5.0,5,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1950367,EDEGRAN Markus,Person,USA,United States,6.0,6,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1899730,BAINBRIDGE Connor,Person,GBR,Great Britain,7.0,7,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1961332,MARAMENIDIS Kameron Alexandros,Person,GRE,Greece,8.0,8,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1555493,TYSON Tiger,Person,ANT,Antigua and Barbuda,9.0,9,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1981549,VODISEK Toni,Person,SLO,Slovenia,10.0,10,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1932482,ZAKOWSKI Maks,Person,POL,Poland,11.0,11,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1927837,ZARKA Dor,Person,ISR,Israel,12.0,12,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1888708,DOLENC Martin,Person,CRO,Croatia,13.0,13,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1961629,HUANG Qibin,Person,CHN,China,14.0,14,POINTS,,
2024-08-05T19:41:30+02:00,SALMFORMKITE----------PREL000500--,SALMFORMKITE,Men's Kite,Men's Kite - Race 5,Opening Series - Race 5,M,Sailing,SAL,Marseille Marina,1961039,LOBO Bruno,Person,BRA,Brazil,15.0,15,POINTS,,
