date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order,bib
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,11.0,293,POINTS,,,6,13
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,12.0,293,POINTS,,,4,15
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,13.0,293,POINTS,,,5,14
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,14.0,293,POINTS,,,12,7
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,15.0,286,POINTS,,,16,3
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,16.0,286,POINTS,,,11,8
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,17.0,0,IRM_POINTS,EL,,15,4
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,17.0,0,IRM_POINTS,EL,,9,10
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,,4,POINTS,,,1,1
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,,0,POINTS,,,2,2
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,,12,POINTS,,,7,7
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,,0,POINTS,,,3,3
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,,0,POINTS,,,4,4
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,,0,POINTS,,,5,5
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,,0,POINTS,,,6,6
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,,2,POINTS,,,8,8
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,,2,POINTS,,,9,9
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,,2,POINTS,,,10,10
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,,2,POINTS,,,11,11
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,,0,POINTS,,,12,12
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,,4,POINTS,,,13,13
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,,2,POINTS,,,14,14
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,,0,POINTS,,,15,15
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,,0,POINTS,,,16,16
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,,0,POINTS,,,17,17
2024-08-11T12:04:18+02:00,MPNWINDIVID-----------FNL-0001FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,,6,POINTS,,,18,18
2024-08-11T12:13:35+02:00,MPNWINDIVID-----------FNL-0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,1.0,2:09.93,TIME,,,4,
2024-08-11T12:13:35+02:00,MPNWINDIVID-----------FNL-0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,2.0,2:15.48,TIME,,,3,
2024-08-11T12:13:35+02:00,MPNWINDIVID-----------FNL-0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,3.0,2:16.25,TIME,,,2,
2024-08-11T12:13:35+02:00,MPNWINDIVID-----------FNL-0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,4.0,2:16.84,TIME,,,5,
2024-08-11T12:13:35+02:00,MPNWINDIVID-----------FNL-0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,5.0,2:24.14,TIME,,,6,
2024-08-11T12:13:35+02:00,MPNWINDIVID-----------FNL-0001SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,6.0,2:24.52,TIME,,,1,
2024-08-11T12:20:28+02:00,MPNWINDIVID-----------FNL-0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,1.0,2:16.94,TIME,,,4,
2024-08-11T12:20:28+02:00,MPNWINDIVID-----------FNL-0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,2.0,2:17.67,TIME,,,3,
2024-08-11T12:20:28+02:00,MPNWINDIVID-----------FNL-0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,3.0,2:18.16,TIME,,,5,
2024-08-11T12:20:28+02:00,MPNWINDIVID-----------FNL-0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,4.0,2:20.54,TIME,,,6,
2024-08-11T12:20:28+02:00,MPNWINDIVID-----------FNL-0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,5.0,2:20.71,TIME,,,1,
2024-08-11T12:20:28+02:00,MPNWINDIVID-----------FNL-0001SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,6.0,2:28.96,TIME,,,2,
2024-08-11T12:27:19+02:00,MPNWINDIVID-----------FNL-0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,1.0,2:11.47,TIME,,,5,
2024-08-11T12:27:19+02:00,MPNWINDIVID-----------FNL-0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,2.0,2:11.64,TIME,,,1,
2024-08-11T12:27:19+02:00,MPNWINDIVID-----------FNL-0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,3.0,2:12.44,TIME,,,2,
2024-08-11T12:27:19+02:00,MPNWINDIVID-----------FNL-0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,4.0,2:12.47,TIME,,,3,
2024-08-11T12:27:19+02:00,MPNWINDIVID-----------FNL-0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,5.0,2:17.66,TIME,,,4,
2024-08-11T12:27:19+02:00,MPNWINDIVID-----------FNL-0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,6.0,2:21.77,TIME,,,6,
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,1.0,655,POINTS,,,13,13
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,2.0,650,POINTS,,,18,18
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,3.0,642,POINTS,,,12,12
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,4.0,640,POINTS,,,11,11
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,5.0,640,POINTS,,,15,15
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,6.0,632,POINTS,,,14,14
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,7.0,630,POINTS,,,2,2
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,8.0,628,POINTS,,,3,3
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,9.0,627,POINTS,,,6,6
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,10.0,621,POINTS,,,7,7
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,11.0,613,POINTS,,,9,9
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,12.0,613,POINTS,,,4,4
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,13.0,608,POINTS,,,16,16
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,14.0,608,POINTS,,,1,1
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,15.0,607,POINTS,,,8,8
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,16.0,595,POINTS,,,10,10
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,17.0,586,POINTS,,,5,5
2024-08-11T12:59:57+02:00,MPNWINDIVID-----------FNL-0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,18.0,570,POINTS,,,17,17
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,1.0,633,POINTS,,,16,16
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,2.0,620,POINTS,,,10,10
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,3.0,615,POINTS,,,9,9
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,4.0,615,POINTS,,,11,11
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,5.0,606,POINTS,,,7,7
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1897678,PERMYKINA Valeriia,Person,UKR,Ukraine,6.0,605,POINTS,,,12,12
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1542996,ARCEO Mariana,Person,MEX,Mexico,7.0,602,POINTS,,,18,18
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1953603,MALISZEWSKA Anna,Person,POL,Poland,8.0,602,POINTS,,,13,13
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,9.0,594,POINTS,,,4,4
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,10.0,581,POINTS,,,3,3
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,11.0,574,POINTS,,,2,2
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1953659,DOMINIAK Natalia,Person,POL,Poland,12.0,571,POINTS,,,15,15
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1887938,UCHIDA Misaki,Person,JPN,Japan,13.0,570,POINTS,,,6,6
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,14.0,563,POINTS,,,1,1
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1968185,NARANJO Sol,Person,ECU,Ecuador,15.0,556,POINTS,,,17,17
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1953978,HERNANDEZ Sophia,Person,GUA,Guatemala,16.0,535,POINTS,,,14,14
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1545803,FAKHRUTDINOVA Alise,Person,UZB,Uzbekistan,17.0,522,POINTS,,,8,8
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------SFNL0002LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1925766,NOVOTNA Veronika,Person,CZE,Czechia,18.0,517,POINTS,,,5,5
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1936619,GULYAS Michelle,Person,HUN,Hungary,1.0,1461,POINTS,,0:00,,2
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1545116,CLOUVEL Elodie,Person,FRA,France,2.0,1452,POINTS,,0:09,,1
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1786902,SEONG Seungmin,Person,KOR,Korea,3.0,1441,POINTS,,0:20,,3
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1936633,GUZI Blanka,Person,HUN,Hungary,4.0,1433,POINTS,,0:28,,13
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1553021,MICHELI Elena,Person,ITA,Italy,5.0,1424,POINTS,,0:37,,4
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,6.0,1420,POINTS,,0:41,,12
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,7.0,1419,POINTS,,0:42,,11
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1786890,KIM Sunwoo,Person,KOR,Korea,8.0,1410,POINTS,,0:51,,6
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1896126,BRYSON Kerenza,Person,GBR,Great Britain,9.0,1404,POINTS,,0:57,,7
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,10.0,1403,POINTS,,0:58,,14
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1977670,JURT Anna,Person,SUI,Switzerland,11.0,1403,POINTS,,0:58,,15
2024-08-11T15:57:35+02:00,MPNWINDIVID-----------FNL---------,MPNWINDIVID,Women's Individual,Women's Individual Final,Final Results,W,Modern Pentathlon,MPN,,1932863,ISMAIL Malak,Person,EGY,Egypt,12.0,1395,POINTS,,1:06,,9
