date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1977782,PONTI Noe,Person,SUI,Switzerland,2.0,1:54.77,TIME,,0.85,6
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1565154,ESPERNBERGER Martin,Person,AUT,Austria,3.0,1:55.19,TIME,,1.27,2
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1935915,HEILMAN Thomas,Person,USA,United States,4.0,1:55.74,TIME,,1.82,5
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1925671,CARINI Giacomo,Person,ITA,Italy,5.0,1:55.81,TIME,,1.89,3
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1954837,GONZALEZ ALVAREZ Arbidel,Person,ESP,Spain,6.0,1:55.86,TIME,,1.94,7
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1946209,TEMPLE Matthew,Person,AUS,Australia,7.0,1:57.39,TIME,,3.47,1
2024-07-30T11:11:54+02:00,SWMM200MBF------------HEAT000300--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1556093,KESIL Denys,Person,UKR,Ukraine,8.0,1:57.72,TIME,,3.80,8
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1925637,RAZZETTI Alberto,Person,ITA,Italy,1.0,1:54.78,TIME,,,2
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1909294,MARCHAND Leon,Person,FRA,France,2.0,1:55.26,TIME,,0.48,4
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1879504,CHMIELEWSKI Krzysztof,Person,POL,Poland,3.0,1:55.42,TIME,,0.64,5
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1891613,TERAKADO Genki,Person,JPN,Japan,4.0,1:55.82,TIME,,1.04,3
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1901637,KIM Minseop,Person,KOR,Korea,5.0,1:56.02,TIME,,1.24,7
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1905760,MARTON Richard,Person,HUN,Hungary,6.0,1:56.03,TIME,,1.25,6
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1954382,ALBIERO Nicolas,Person,BRA,Brazil,7.0,1:56.49,TIME,,1.71,8
2024-07-30T11:15:59+02:00,SWMM200MBF------------HEAT000400--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1945138,NIU Guangsheng,Person,CHN,China,,,IRM,DNS,,1
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1909294,MARCHAND Leon,Person,FRA,France,1.0,1:53.50,TIME,,,3
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1967058,KHARUN Ilya,Person,CAN,Canada,2.0,1:54.01,TIME,,0.51,4
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1922424,ZIRK Kregor,Person,EST,Estonia,3.0,1:54.22,TIME,,0.72,2
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1925637,RAZZETTI Alberto,Person,ITA,Italy,4.0,1:54.51,TIME,,1.01,5
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1887748,WANG Kuan-Hung,Person,TPE,Chinese Taipei,5.0,1:55.07,TIME,,1.57,6
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1925671,CARINI Giacomo,Person,ITA,Italy,6.0,1:55.20,TIME,,1.70,7
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1905760,MARTON Richard,Person,HUN,Hungary,7.0,1:55.93,TIME,,2.43,8
2024-07-30T20:49:32+02:00,SWMM200MBF------------SFNL000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1954837,GONZALEZ ALVAREZ Arbidel,Person,ESP,Spain,8.0,1:56.26,TIME,,2.76,1
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1905860,MILAK Kristof,Person,HUN,Hungary,1.0,1:52.72,TIME,,,4
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1977782,PONTI Noe,Person,SUI,Switzerland,2.0,1:54.14,TIME,,1.42,5
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1879504,CHMIELEWSKI Krzysztof,Person,POL,Poland,3.0,1:54.28,TIME,,1.56,2
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1565154,ESPERNBERGER Martin,Person,AUT,Austria,4.0,1:54.62,TIME,,1.90,3
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1879505,CHMIELEWSKI Michal,Person,POL,Poland,5.0,1:54.64,TIME,,1.92,6
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1935915,HEILMAN Thomas,Person,USA,United States,6.0,1:54.87,TIME,,2.15,7
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1901637,KIM Minseop,Person,KOR,Korea,7.0,1:55.22,TIME,,2.50,8
2024-07-30T20:57:31+02:00,SWMM200MBF------------SFNL000200--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1891613,TERAKADO Genki,Person,JPN,Japan,8.0,1:56.21,TIME,,3.49,1
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1909294,MARCHAND Leon,Person,FRA,France,1.0,1:51.21,TIME,,,5
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1905860,MILAK Kristof,Person,HUN,Hungary,2.0,1:51.75,TIME,,0.54,4
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1967058,KHARUN Ilya,Person,CAN,Canada,3.0,1:52.80,TIME,,1.59,3
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1879504,CHMIELEWSKI Krzysztof,Person,POL,Poland,4.0,1:53.90,TIME,,2.69,7
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1977782,PONTI Noe,Person,SUI,Switzerland,5.0,1:54.14,TIME,,2.93,6
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1565154,ESPERNBERGER Martin,Person,AUT,Austria,6.0,1:54.17,TIME,,2.96,8
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1922424,ZIRK Kregor,Person,EST,Estonia,7.0,1:54.55,TIME,,3.34,2
2024-07-31T20:42:40+02:00,SWMM200MBF------------FNL-000100--,SWMM200MBF,Men's 200m Butterfly,Men's 200m Butterfly Final,Final,M,Swimming,SWM,Paris La Defense Arena,1925637,RAZZETTI Alberto,Person,ITA,Italy,8.0,1:54.85,TIME,,3.64,1
2024-07-28T11:03:55+02:00,SWMM200MFR------------HEAT000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1949301,STJEPANOVIC Velimir,Person,SRB,Serbia,1.0,1:47.56,TIME,,,4
2024-07-28T11:03:55+02:00,SWMM200MFR------------HEAT000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1981502,BOSKAN Saso,Person,SLO,Slovenia,2.0,1:48.75,TIME,,1.19,5
2024-07-28T11:03:55+02:00,SWMM200MFR------------HEAT000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1977128,ABBAS Omar,Person,SYR,Syria,3.0,1:53.01,TIME,,5.45,3
2024-07-28T11:03:55+02:00,SWMM200MFR------------HEAT000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,2475949,DURRANI Muhammad Ahmed,Person,PAK,Pakistan,4.0,1:58.67,TIME,,11.11,6
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1946211,GIULIANI Maximillian,Person,AUS,Australia,1.0,1:46.15,TIME,,,5
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1903617,RICHARDS Matthew,Person,GBR,Great Britain,2.0,1:46.19,TIME,,0.04,4
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1891652,MATSUMOTO Katsuhiro,Person,JPN,Japan,3.0,1:46.23,TIME,,0.08,3
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,4654306,KIM Woomin,Person,KOR,Korea,4.0,1:46.64,TIME,,0.49,6
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1907184,MIROSLAW Rafael,Person,GER,Germany,5.0,1:46.81,TIME,,0.66,2
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1897354,LOKTEV Denis,Person,ISR,Israel,6.0,1:47.01,TIME,,0.86,1
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1976496,DJAKOVIC Antonio,Person,SUI,Switzerland,7.0,1:47.46,TIME,,1.31,8
2024-07-28T11:07:24+02:00,SWMM200MFR------------HEAT000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1565147,AUBOECK Felix,Person,AUT,Austria,,,IRM,DNS,,7
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1949673,RAPSYS Danas,Person,LTU,Lithuania,1.0,1:45.91,TIME,,,3
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1907192,MAERTENS Lukas,Person,GER,Germany,2.0,1:46.33,TIME,,0.42,4
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1903621,SCOTT Duncan,Person,GBR,Great Britain,3.0,1:46.34,TIME,,0.43,5
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1925690,RAGAINI Alessandro,Person,ITA,Italy,4.0,1:47.31,TIME,,1.40,2
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1925686,MEGLI Filippo,Person,ITA,Italy,5.0,1:47.39,TIME,,1.48,7
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1935911,GUILIANO Chris,Person,USA,United States,6.0,1:47.60,TIME,,1.69,6
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1537204,IGA Jorge,Person,MEX,Mexico,7.0,1:48.38,TIME,,2.47,8
2024-07-28T11:11:02+02:00,SWMM200MFR------------HEAT000300--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1906372,NEMETH Nandor,Person,HUN,Hungary,,,IRM,DNS,,1
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1543549,POPOVICI David,Person,ROU,Romania,1.0,1:45.65,TIME,,,4
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1895507,HENVEAUX Lucas,Person,BEL,Belgium,2.0,1:46.04,TIME,,0.39,8
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1901612,HWANG Sunwoo,Person,KOR,Korea,3.0,1:46.13,TIME,,0.48,5
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1935918,HOBSON Luke,Person,USA,United States,4.0,1:46.23,TIME,,0.58,3
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1946231,NEILL Thomas,Person,AUS,Australia,5.0,1:46.27,TIME,,0.62,2
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1945148,PAN Zhanle,Person,CHN,China,6.0,1:49.47,TIME,,3.82,6
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1945144,JI Xinjie,Person,CHN,China,7.0,1:49.88,TIME,,4.23,7
2024-07-28T11:14:32+02:00,SWMM200MFR------------HEAT000400--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1951604,COSTA Guilherme,Person,BRA,Brazil,,,IRM,DNS,,1
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1935918,HOBSON Luke,Person,USA,United States,1.0,1:45.19,TIME,,,6
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1907192,MAERTENS Lukas,Person,GER,Germany,2.0,1:45.36,TIME,,0.17,2
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1949673,RAPSYS Danas,Person,LTU,Lithuania,3.0,1:45.48,TIME,,0.29,4
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1903617,RICHARDS Matthew,Person,GBR,Great Britain,4.0,1:45.63,TIME,,0.44,3
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1901612,HWANG Sunwoo,Person,KOR,Korea,5.0,1:45.92,TIME,,0.73,5
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,4654306,KIM Woomin,Person,KOR,Korea,6.0,1:46.58,TIME,,1.39,7
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1925686,MEGLI Filippo,Person,ITA,Italy,7.0,1:46.87,TIME,,1.68,8
2024-07-28T20:53:10+02:00,SWMM200MFR------------SFNL000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1897354,LOKTEV Denis,Person,ISR,Israel,8.0,1:47.93,TIME,,2.74,1
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1543549,POPOVICI David,Person,ROU,Romania,1.0,1:44.53,TIME,,,4
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1903621,SCOTT Duncan,Person,GBR,Great Britain,2.0,1:44.94,TIME,,0.41,7
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1946211,GIULIANI Maximillian,Person,AUS,Australia,3.0,1:45.37,TIME,,0.84,3
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1891652,MATSUMOTO Katsuhiro,Person,JPN,Japan,4.0,1:45.88,TIME,,1.35,6
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1946231,NEILL Thomas,Person,AUS,Australia,5.0,1:46.18,TIME,,1.65,2
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1895507,HENVEAUX Lucas,Person,BEL,Belgium,6.0,1:46.20,TIME,,1.67,5
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1925690,RAGAINI Alessandro,Person,ITA,Italy,7.0,1:47.08,TIME,,2.55,8
2024-07-28T20:59:41+02:00,SWMM200MFR------------SFNL000200--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1907184,MIROSLAW Rafael,Person,GER,Germany,8.0,1:47.34,TIME,,2.81,1
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1543549,POPOVICI David,Person,ROU,Romania,1.0,1:44.72,TIME,,,4
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1903617,RICHARDS Matthew,Person,GBR,Great Britain,2.0,1:44.74,TIME,,0.02,1
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1935918,HOBSON Luke,Person,USA,United States,3.0,1:44.79,TIME,,0.07,3
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1903621,SCOTT Duncan,Person,GBR,Great Britain,4.0,1:44.87,TIME,,0.15,5
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1907192,MAERTENS Lukas,Person,GER,Germany,5.0,1:45.46,TIME,,0.74,6
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1949673,RAPSYS Danas,Person,LTU,Lithuania,5.0,1:45.46,TIME,,0.74,7
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1946211,GIULIANI Maximillian,Person,AUS,Australia,7.0,1:45.57,TIME,,0.85,2
2024-07-29T20:46:44+02:00,SWMM200MFR------------FNL-000100--,SWMM200MFR,Men's 200m Freestyle,Men's 200m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1891652,MATSUMOTO Katsuhiro,Person,JPN,Japan,8.0,1:46.26,TIME,,1.54,8
2024-08-01T11:50:36+02:00,SWMM200MIM------------HEAT000100--,SWMM200MIM,Men's 200m Individual Medley,Men's 200m Individual Medley - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1545882,MATEOS Matheo,Person,PAR,Paraguay,1.0,2:03.45,TIME,,,4
2024-08-01T11:50:36+02:00,SWMM200MIM------------HEAT000100--,SWMM200MIM,Men's 200m Individual Medley,Men's 200m Individual Medley - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1552057,BACHMANN Simon,Person,SEY,Seychelles,2.0,2:06.48,TIME,,3.03,3
