date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order
2024-07-28T12:49:00+02:00,ROWWNOCOX4------------HEAT000200--,ROWWNOCOX4,Women's Four,Women's Four Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--NED01,Netherlands,Team,NED,Netherlands,1.0,6:43.71,TIME,,,FA,4
2024-07-28T12:49:00+02:00,ROWWNOCOX4------------HEAT000200--,ROWWNOCOX4,Women's Four,Women's Four Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--ROU01,Romania,Team,ROU,Romania,2.0,6:44.55,TIME,,+0.84,FA,2
2024-07-28T12:49:00+02:00,ROWWNOCOX4------------HEAT000200--,ROWWNOCOX4,Women's Four,Women's Four Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--IRL01,Ireland,Team,IRL,Ireland,3.0,6:51.75,TIME,,+8.04,R,1
2024-07-28T12:49:00+02:00,ROWWNOCOX4------------HEAT000200--,ROWWNOCOX4,Women's Four,Women's Four Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--AUS01,Australia,Team,AUS,Australia,4.0,6:59.86,TIME,,+16.15,R,3
2024-07-30T11:39:08+02:00,ROWWNOCOX4------------REP-000100--,ROWWNOCOX4,Women's Four,Women's Four Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--USA01,United States of America,Team,USA,United States,1.0,6:32.48,TIME,,,FA,2
2024-07-30T11:39:08+02:00,ROWWNOCOX4------------REP-000100--,ROWWNOCOX4,Women's Four,Women's Four Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--CHN01,People's Republic of China,Team,CHN,China,2.0,6:33.60,TIME,,+1.12,FA,4
2024-07-30T11:39:08+02:00,ROWWNOCOX4------------REP-000100--,ROWWNOCOX4,Women's Four,Women's Four Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--DEN01,Denmark,Team,DEN,Denmark,3.0,6:35.65,TIME,,+3.17,FB,1
2024-07-30T11:39:08+02:00,ROWWNOCOX4------------REP-000100--,ROWWNOCOX4,Women's Four,Women's Four Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--IRL01,Ireland,Team,IRL,Ireland,4.0,6:38.10,TIME,,+5.62,FB,3
2024-07-30T11:39:08+02:00,ROWWNOCOX4------------REP-000100--,ROWWNOCOX4,Women's Four,Women's Four Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--AUS01,Australia,Team,AUS,Australia,5.0,6:43.70,TIME,,+11.22,FB,5
2024-08-01T11:02:24+02:00,ROWWNOCOX4------------FNL-000200--,ROWWNOCOX4,Women's Four,Women's Four Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--IRL01,Ireland,Team,IRL,Ireland,1.0,6:34.74,TIME,,,,1
2024-08-01T11:02:24+02:00,ROWWNOCOX4------------FNL-000200--,ROWWNOCOX4,Women's Four,Women's Four Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--DEN01,Denmark,Team,DEN,Denmark,2.0,6:36.43,TIME,,+1.69,,2
2024-08-01T11:02:24+02:00,ROWWNOCOX4------------FNL-000200--,ROWWNOCOX4,Women's Four,Women's Four Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--AUS01,Australia,Team,AUS,Australia,3.0,6:39.28,TIME,,+4.54,,3
2024-08-01T11:59:40+02:00,ROWWNOCOX4------------FNL-000100--,ROWWNOCOX4,Women's Four,Women's Four Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--NED01,Netherlands,Team,NED,Netherlands,1.0,6:27.13,TIME,,,,4
2024-08-01T11:59:40+02:00,ROWWNOCOX4------------FNL-000100--,ROWWNOCOX4,Women's Four,Women's Four Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--GBR01,Great Britain,Team,GBR,Great Britain,2.0,6:27.31,TIME,,+0.18,,3
2024-08-01T11:59:40+02:00,ROWWNOCOX4------------FNL-000100--,ROWWNOCOX4,Women's Four,Women's Four Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--NZL01,New Zealand,Team,NZL,New Zealand,3.0,6:29.08,TIME,,+1.95,,2
2024-08-01T11:59:40+02:00,ROWWNOCOX4------------FNL-000100--,ROWWNOCOX4,Women's Four,Women's Four Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--ROU01,Romania,Team,ROU,Romania,4.0,6:29.52,TIME,,+2.39,,5
2024-08-01T11:59:40+02:00,ROWWNOCOX4------------FNL-000100--,ROWWNOCOX4,Women's Four,Women's Four Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--USA01,United States of America,Team,USA,United States,5.0,6:34.88,TIME,,+7.75,,6
2024-08-01T11:59:40+02:00,ROWWNOCOX4------------FNL-000100--,ROWWNOCOX4,Women's Four,Women's Four Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--CHN01,People's Republic of China,Team,CHN,China,6.0,6:36.18,TIME,,+9.05,,1
2024-07-28T10:40:29+02:00,ROWWNOCOX2------------HEAT000100--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--NED01,Netherlands,Team,NED,Netherlands,1.0,7:17.81,TIME,,,SA/B,3
2024-07-28T10:40:29+02:00,ROWWNOCOX2------------HEAT000100--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--LTU01,Lithuania,Team,LTU,Lithuania,2.0,7:22.53,TIME,,+4.72,SA/B,4
2024-07-28T10:40:29+02:00,ROWWNOCOX2------------HEAT000100--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--USA01,United States of America,Team,USA,United States,3.0,7:25.52,TIME,,+7.71,SA/B,5
2024-07-28T10:40:29+02:00,ROWWNOCOX2------------HEAT000100--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--DEN01,Denmark,Team,DEN,Denmark,4.0,7:30.91,TIME,,+13.10,R,1
2024-07-28T10:40:29+02:00,ROWWNOCOX2------------HEAT000100--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--NZL01,New Zealand,Team,NZL,New Zealand,5.0,7:43.56,TIME,,+25.75,R,2
2024-07-28T10:51:40+02:00,ROWWNOCOX2------------HEAT000200--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ROU01,Romania,Team,ROU,Romania,1.0,7:24.27,TIME,,,SA/B,2
2024-07-28T10:51:40+02:00,ROWWNOCOX2------------HEAT000200--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--IRL01,Ireland,Team,IRL,Ireland,2.0,7:28.22,TIME,,+3.95,SA/B,4
2024-07-28T10:51:40+02:00,ROWWNOCOX2------------HEAT000200--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--CZE01,Czechia,Team,CZE,Czechia,3.0,7:28.23,TIME,,+3.96,SA/B,1
2024-07-28T10:51:40+02:00,ROWWNOCOX2------------HEAT000200--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GBR01,Great Britain,Team,GBR,Great Britain,4.0,7:29.70,TIME,,+5.43,R,3
2024-07-28T10:59:39+02:00,ROWWNOCOX2------------HEAT000300--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--AUS01,Australia,Team,AUS,Australia,1.0,7:16.58,TIME,,,SA/B,1
2024-07-28T10:59:39+02:00,ROWWNOCOX2------------HEAT000300--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GRE01,Greece,Team,GRE,Greece,2.0,7:20.49,TIME,,+3.91,SA/B,3
2024-07-28T10:59:39+02:00,ROWWNOCOX2------------HEAT000300--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--CHI01,Chile,Team,CHI,Chile,3.0,7:23.01,TIME,,+6.43,SA/B,4
2024-07-28T10:59:39+02:00,ROWWNOCOX2------------HEAT000300--,ROWWNOCOX2,Women's Pair,Women's Pair Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ESP01,Spain,Team,ESP,Spain,4.0,7:24.09,TIME,,+7.51,R,2
2024-07-29T10:39:38+02:00,ROWWNOCOX2------------REP-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--DEN01,Denmark,Team,DEN,Denmark,1.0,7:34.57,TIME,,,SA/B,2
2024-07-29T10:39:38+02:00,ROWWNOCOX2------------REP-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ESP01,Spain,Team,ESP,Spain,2.0,7:36.98,TIME,,+2.41,SA/B,3
2024-07-29T10:39:38+02:00,ROWWNOCOX2------------REP-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GBR01,Great Britain,Team,GBR,Great Britain,3.0,7:37.11,TIME,,+2.54,SA/B,4
2024-07-29T10:39:38+02:00,ROWWNOCOX2------------REP-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--NZL01,New Zealand,Team,NZL,New Zealand,4.0,7:46.18,TIME,,+11.61,ELM,1
2024-07-31T11:03:04+02:00,ROWWNOCOX2------------SFNL000100--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--NED01,Netherlands,Team,NED,Netherlands,1.0,7:10.16,TIME,,,FA,4
2024-07-31T11:03:04+02:00,ROWWNOCOX2------------SFNL000100--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ROU01,Romania,Team,ROU,Romania,2.0,7:14.53,TIME,,+4.37,FA,3
2024-07-31T11:03:04+02:00,ROWWNOCOX2------------SFNL000100--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GRE01,Greece,Team,GRE,Greece,3.0,7:18.28,TIME,,+8.12,FA,5
2024-07-31T11:03:04+02:00,ROWWNOCOX2------------SFNL000100--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--DEN01,Denmark,Team,DEN,Denmark,4.0,7:19.11,TIME,,+8.95,FB,6
2024-07-31T11:03:04+02:00,ROWWNOCOX2------------SFNL000100--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GBR01,Great Britain,Team,GBR,Great Britain,5.0,7:28.76,TIME,,+18.60,FB,1
2024-07-31T11:03:04+02:00,ROWWNOCOX2------------SFNL000100--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--CZE01,Czechia,Team,CZE,Czechia,6.0,7:33.68,TIME,,+23.52,FB,2
2024-07-31T11:13:09+02:00,ROWWNOCOX2------------SFNL000200--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--AUS01,Australia,Team,AUS,Australia,1.0,7:14.14,TIME,,,FA,4
2024-07-31T11:13:09+02:00,ROWWNOCOX2------------SFNL000200--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--USA01,United States of America,Team,USA,United States,2.0,7:15.59,TIME,,+1.45,FA,6
2024-07-31T11:13:09+02:00,ROWWNOCOX2------------SFNL000200--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--LTU01,Lithuania,Team,LTU,Lithuania,3.0,7:19.27,TIME,,+5.13,FA,3
2024-07-31T11:13:09+02:00,ROWWNOCOX2------------SFNL000200--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--CHI01,Chile,Team,CHI,Chile,4.0,7:26.82,TIME,,+12.68,FB,2
2024-07-31T11:13:09+02:00,ROWWNOCOX2------------SFNL000200--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ESP01,Spain,Team,ESP,Spain,5.0,7:30.36,TIME,,+16.22,FB,1
2024-07-31T11:13:09+02:00,ROWWNOCOX2------------SFNL000200--,ROWWNOCOX2,Women's Pair,Women's Pair Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--IRL01,Ireland,Team,IRL,Ireland,6.0,7:32.97,TIME,,+18.83,FB,5
2024-08-02T11:03:39+02:00,ROWWNOCOX2------------FNL-000200--,ROWWNOCOX2,Women's Pair,Women's Pair Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ESP01,Spain,Team,ESP,Spain,1.0,7:07.08,TIME,,,,5
2024-08-02T11:03:39+02:00,ROWWNOCOX2------------FNL-000200--,ROWWNOCOX2,Women's Pair,Women's Pair Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--IRL01,Ireland,Team,IRL,Ireland,2.0,7:08.88,TIME,,+1.80,,1
2024-08-02T11:03:39+02:00,ROWWNOCOX2------------FNL-000200--,ROWWNOCOX2,Women's Pair,Women's Pair Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--CHI01,Chile,Team,CHI,Chile,3.0,7:10.45,TIME,,+3.37,,4
2024-08-02T11:03:39+02:00,ROWWNOCOX2------------FNL-000200--,ROWWNOCOX2,Women's Pair,Women's Pair Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--CZE01,Czechia,Team,CZE,Czechia,4.0,7:10.46,TIME,,+3.38,,6
2024-08-02T11:03:39+02:00,ROWWNOCOX2------------FNL-000200--,ROWWNOCOX2,Women's Pair,Women's Pair Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--DEN01,Denmark,Team,DEN,Denmark,5.0,7:12.01,TIME,,+4.93,,3
2024-08-02T11:03:39+02:00,ROWWNOCOX2------------FNL-000200--,ROWWNOCOX2,Women's Pair,Women's Pair Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GBR01,Great Britain,Team,GBR,Great Britain,6.0,7:16.02,TIME,,+8.94,,2
2024-08-02T11:51:18+02:00,ROWWNOCOX2------------FNL-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--NED01,Netherlands,Team,NED,Netherlands,1.0,6:58.67,TIME,,,,3
2024-08-02T11:51:18+02:00,ROWWNOCOX2------------FNL-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--ROU01,Romania,Team,ROU,Romania,2.0,7:02.97,TIME,,+4.30,,5
2024-08-02T11:51:18+02:00,ROWWNOCOX2------------FNL-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--AUS01,Australia,Team,AUS,Australia,3.0,7:03.54,TIME,,+4.87,,4
2024-08-02T11:51:18+02:00,ROWWNOCOX2------------FNL-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--USA01,United States of America,Team,USA,United States,4.0,7:05.31,TIME,,+6.64,,2
2024-08-02T11:51:18+02:00,ROWWNOCOX2------------FNL-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--LTU01,Lithuania,Team,LTU,Lithuania,5.0,7:05.34,TIME,,+6.67,,1
2024-08-02T11:51:18+02:00,ROWWNOCOX2------------FNL-000100--,ROWWNOCOX2,Women's Pair,Women's Pair Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX2--GRE01,Greece,Team,GRE,Greece,6.0,7:13.30,TIME,,+14.63,,6
2024-07-29T11:39:42+02:00,ROWWSCULL4------------REP-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--SUI01,Switzerland,Team,SUI,Switzerland,1.0,6:26.82,TIME,,,FA,3
2024-07-29T11:39:42+02:00,ROWWSCULL4------------REP-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--CHN01,People's Republic of China,Team,CHN,China,2.0,6:28.72,TIME,,+1.90,FA,2
2024-07-29T11:39:42+02:00,ROWWSCULL4------------REP-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--AUS01,Australia,Team,AUS,Australia,3.0,6:32.65,TIME,,+5.83,FB,5
2024-07-29T11:39:42+02:00,ROWWSCULL4------------REP-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--ROU01,Romania,Team,ROU,Romania,4.0,6:33.84,TIME,,+7.02,FB,4
2024-07-29T11:39:42+02:00,ROWWSCULL4------------REP-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--USA01,United States of America,Team,USA,United States,5.0,6:34.04,TIME,,+7.22,FB,1
2024-07-31T12:22:04+02:00,ROWWSCULL4------------FNL-000200--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--ROU01,Romania,Team,ROU,Romania,1.0,6:29.64,TIME,,,,1
2024-07-31T12:22:04+02:00,ROWWSCULL4------------FNL-000200--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--AUS01,Australia,Team,AUS,Australia,2.0,6:30.85,TIME,,+1.21,,2
2024-07-31T12:22:04+02:00,ROWWSCULL4------------FNL-000200--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--USA01,United States of America,Team,USA,United States,3.0,6:31.71,TIME,,+2.07,,3
2024-07-31T12:46:22+02:00,ROWWSCULL4------------FNL-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--GBR01,Great Britain,Team,GBR,Great Britain,1.0,6:16.31,TIME,,,,4
2024-07-31T12:46:22+02:00,ROWWSCULL4------------FNL-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--NED01,Netherlands,Team,NED,Netherlands,2.0,6:16.46,TIME,,+0.15,,3
2024-07-31T12:46:22+02:00,ROWWSCULL4------------FNL-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--GER01,Germany,Team,GER,Germany,3.0,6:19.70,TIME,,+3.39,,5
2024-07-31T12:46:22+02:00,ROWWSCULL4------------FNL-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--SUI01,Switzerland,Team,SUI,Switzerland,4.0,6:20.12,TIME,,+3.81,,6
2024-07-31T12:46:22+02:00,ROWWSCULL4------------FNL-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--UKR01,Ukraine,Team,UKR,Ukraine,5.0,6:23.05,TIME,,+6.74,,2
2024-07-31T12:46:22+02:00,ROWWSCULL4------------FNL-000100--,ROWWSCULL4,Women's Quadruple Sculls,Women's Quadruple Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL4--CHN01,People's Republic of China,Team,CHN,China,6.0,6:27.08,TIME,,+10.77,,1
2024-07-27T10:46:04+02:00,ROWWSCULL1------------HEAT000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,1927027,TWIGG Emma,Person,NZL,New Zealand,1.0,7:34.97,TIME,,,Q,3
2024-07-27T10:46:04+02:00,ROWWSCULL1------------HEAT000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,1538627,PRAKATEN Anna,Person,UZB,Uzbekistan,2.0,7:37.80,TIME,,+2.83,Q,4
2024-07-27T10:46:04+02:00,ROWWSCULL1------------HEAT000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,1535252,LECHUGA ALANIS Kenia,Person,MEX,Mexico,3.0,7:46.11,TIME,,+11.14,Q,2
2024-07-27T10:46:04+02:00,ROWWSCULL1------------HEAT000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,1540998,ALONSO ALDERETE Alejandra,Person,PAR,Paraguay,4.0,7:52.44,TIME,,+17.47,R,1
2024-07-27T10:46:04+02:00,ROWWSCULL1------------HEAT000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,1893521,COBAS GARCIA Yariulvis,Person,CUB,Cuba,5.0,8:11.13,TIME,,+36.16,R,5
2024-07-27T10:58:12+02:00,ROWWSCULL1------------HEAT000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 4,Heat 4,W,Rowing,ROW,Nautical St - Flat water,1941956,SENKUTE Viktorija,Person,LTU,Lithuania,1.0,7:30.01,TIME,,,Q,2
2024-07-27T10:58:12+02:00,ROWWSCULL1------------HEAT000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 4,Heat 4,W,Rowing,ROW,Nautical St - Flat water,1964500,KLIMOVICH Tatsiana,Person,AIN,AIN,2.0,7:34.31,TIME,,+4.30,Q,5
2024-07-27T10:58:12+02:00,ROWWSCULL1------------HEAT000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 4,Heat 4,W,Rowing,ROW,Nautical St - Flat water,1954925,CUNHA TAVARES CARDOSO Beatriz,Person,BRA,Brazil,3.0,7:49.66,TIME,,+19.65,Q,3
2024-07-27T10:58:12+02:00,ROWWSCULL1------------HEAT000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 4,Heat 4,W,Rowing,ROW,Nautical St - Flat water,1566002,OZBAY Elis,Person,TUR,Türkiye,4.0,7:57.06,TIME,,+27.05,R,4
2024-07-27T10:58:12+02:00,ROWWSCULL1------------HEAT000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 4,Heat 4,W,Rowing,ROW,Nautical St - Flat water,1935611,SANGUINETI Adriana,Person,PER,Peru,5.0,8:03.87,TIME,,+33.86,R,1
2024-07-27T11:10:12+02:00,ROWWSCULL1------------HEAT000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 5,Heat 5,W,Rowing,ROW,Nautical St - Flat water,1906519,FOESTER Alexandra,Person,GER,Germany,1.0,7:36.35,TIME,,,Q,3
2024-07-27T11:10:12+02:00,ROWWSCULL1------------HEAT000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 5,Heat 5,W,Rowing,ROW,Nautical St - Flat water,1565037,ANGELOVA Desislava,Person,BUL,Bulgaria,2.0,7:42.73,TIME,,+6.38,Q,1
2024-07-27T11:10:12+02:00,ROWWSCULL1------------HEAT000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 5,Heat 5,W,Rowing,ROW,Nautical St - Flat water,1928878,DYMCHENKO Diana,Person,AZE,Azerbaijan,3.0,7:52.53,TIME,,+16.18,Q,5
2024-07-27T11:10:12+02:00,ROWWSCULL1------------HEAT000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 5,Heat 5,W,Rowing,ROW,Nautical St - Flat water,1568362,PHAM Thi Hue,Person,VIE,Vietnam,4.0,8:03.84,TIME,,+27.49,R,2
2024-07-27T11:10:12+02:00,ROWWSCULL1------------HEAT000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Heat 5,Heat 5,W,Rowing,ROW,Nautical St - Flat water,1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy.,Person,SGP,Singapore,5.0,8:17.04,TIME,,+40.69,R,4
2024-07-28T09:10:28+02:00,ROWWSCULL1------------REP-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,1976002,DELGACO Joanie,Person,PHI,Philippines,1.0,7:55.00,TIME,,,Q,3
2024-07-28T09:10:28+02:00,ROWWSCULL1------------REP-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,1568362,PHAM Thi Hue,Person,VIE,Vietnam,2.0,8:00.97,TIME,,+5.97,Q,4
2024-07-28T09:10:28+02:00,ROWWSCULL1------------REP-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,1893521,COBAS GARCIA Yariulvis,Person,CUB,Cuba,3.0,8:10.64,TIME,,+15.64,SE/F,2
